% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
1.899	1	1	190	10	1	22	2769	22	2769	0
1.899	1	1	190	10	1	22	2769	22	2769	0
1.9	1	1	191	1	1	22	2769	22	2769	0
1.9	1	1	191	1	1	22	2769	22	2769	0
1.9	1	1	191	1	1	22	2769	22	2769	0
1.901	1	1	191	2	1	22	2769	22	2769	0
1.901	1	1	191	2	1	22	2769	22	2769	0
1.901	1	1	191	2	1	22	2769	22	2769	0
1.902	1	1	191	3	1	22	2769	22	2769	0
1.902	1	1	191	3	1	22	2769	22	2769	0
1.902	1	1	191	3	1	22	2769	22	2769	0
1.903	1	1	191	4	1	22	2769	22	2769	0
1.903	1	1	191	4	1	22	2769	22	2769	0
1.903	1	1	191	4	1	22	2769	22	2769	0
1.904	1	1	191	5	1	22	2769	22	2769	0
1.904	1	1	191	5	1	22	2769	22	2769	0
1.904	1	1	191	5	1	22	2769	22	2769	0
1.905	1	1	191	6	1	22	2769	22	2769	0
1.905	1	1	191	6	1	22	2769	22	2769	0
1.905	1	1	191	6	1	22	2769	22	2769	0
1.906	1	1	191	7	1	22	2769	22	2769	0
1.906	1	1	191	7	1	22	2769	22	2769	0
1.906	1	1	191	7	1	22	2769	22	2769	0
1.907	1	1	191	8	1	22	2769	22	2769	0
1.907	1	1	191	8	1	22	2769	22	2769	0
1.907	1	1	191	8	1	22	2769	22	2769	0
1.908	1	1	191	9	1	22	2769	22	2769	0
1.908	1	1	191	9	1	22	2769	22	2769	0
1.908	1	1	191	9	1	22	2769	22	2769	0
1.909	1	1	191	10	1	22	2769	22	2769	0
1.909	1	1	191	10	1	22	2769	22	2769	0
1.909	1	1	191	10	1	22	2769	22	2769	0
1.91	1	1	192	1	1	22	2769	22	2769	0
1.91	1	1	192	1	1	22	2769	22	2769	0
1.91	1	1	192	1	1	22	2769	22	2769	0
1.911	1	1	192	2	1	22	2769	22	2769	0
1.911	1	1	192	2	1	22	2769	22	2769	0
1.911	1	1	192	2	1	22	2769	22	2769	0
